date;time;open;high;low;close;volume;sar
25.02.2025;15:10:00;8226.0;8239.6;8225.7;8238.2;578.0;8325.6049452013
25.02.2025;15:20:00;8235.1;8235.5;8220.6;8221.7;2092.0;8324.4908957493
25.02.2025;15:30:00;8222.0;8223.3;8205.0;8205.0;20296.0;8323.3879867918
25.02.2025;15:40:00;8205.1;8211.3;8185.3;8197.4;11908.0;8322.2041069239
25.02.2025;15:50:00;8198.8;8210.3;8196.5;8198.9;3482.0;8320.8350658547
25.02.2025;16:00:00;8198.9;8204.9;8195.2;8202.1;2855.0;8319.4797151961
25.02.2025;16:10:00;8202.0;8209.7;8196.4;8200.0;3402.0;8318.1379180442
25.02.2025;16:20:00;8201.9;8208.0;8196.7;8203.2;582.0;8316.8095388637
25.02.2025;16:30:00;8203.9;8207.9;8196.4;8203.9;2434.0;8315.4944434751
25.02.2025;16:40:00;8204.9;8209.8;8196.6;8197.6;1580.0;8314.1924990403
25.02.2025;16:50:00;8199.3;8204.9;8196.4;8204.6;1519.0;8312.9035740499
25.02.2025;17:00:00;8203.9;8209.5;8199.0;8205.1;2567.0;8311.6275383094
25.02.2025;17:10:00;8203.7;8216.5;8203.7;8212.0;1651.0;8310.3642629263
25.02.2025;17:20:00;8210.7;8223.7;8210.3;8218.0;4544.0;8309.1136202971
25.02.2025;17:30:00;8216.9;8237.9;8216.2;8232.0;8141.0;8307.8754840941
25.02.2025;17:40:00;8231.3;8232.0;8201.7;8208.3;4768.0;8306.6497292532
25.02.2025;17:50:00;8207.2;8207.2;8195.8;8196.0;1866.0;8305.4362319606
25.02.2025;18:00:00;8196.0;8200.4;8180.7;8181.9;9665.0;8304.234869641
25.02.2025;18:10:00;8181.8;8181.8;8135.9;8138.0;19818.0;8302.9995209446
25.02.2025;18:20:00;8138.3;8139.4;8120.0;8120.0;11860.0;8301.3285257352
25.02.2025;18:30:00;8119.6;8119.6;8074.1;8108.5;29871.0;8299.5152404778
25.02.2025;18:40:00;8108.0;8113.9;8085.1;8110.7;6432.0;8297.261088073
25.02.2025;19:00:00;8105.1;8113.9;8041.5;8047.2;8570.0;8295.0294771923
25.02.2025;19:10:00;8047.2;8071.6;8047.2;8050.6;36553.0;8292.4941824204
25.02.2025;19:20:00;8050.9;8053.3;8042.9;8045.2;7356.0;8289.9842405962
25.02.2025;19:30:00;8045.2;8070.8;8040.5;8069.0;9180.0;8287.4993981902
25.02.2025;19:40:00;8069.7;8070.5;8034.4;8055.0;5548.0;8285.0294042083
25.02.2025;19:50:00;8056.0;8060.4;8045.9;8057.8;9244.0;8282.5231101662
25.02.2025;20:00:00;8058.4;8059.2;8053.3;8058.1;1287.0;8280.0418790646
25.02.2025;20:10:00;8058.8;8066.5;8058.4;8066.5;1192.0;8277.5854602739
25.02.2025;20:20:00;8066.5;8103.9;8066.4;8091.3;8152.0;8275.1536056712
25.02.2025;20:30:00;8091.3;8104.1;8090.3;8099.4;3066.0;8272.7460696145
25.02.2025;20:40:00;8099.7;8115.7;8097.3;8110.5;4528.0;8270.3626089183
25.02.2025;20:50:00;8110.5;8119.0;8110.0;8117.4;2213.0;8268.0029828291
25.02.2025;21:00:00;8116.4;8118.1;8095.4;8099.6;2958.0;8265.6669530009
25.02.2025;21:10:00;8099.3;8100.5;8082.1;8082.1;1888.0;8263.3542834708
25.02.2025;21:20:00;8083.0;8100.3;8079.8;8095.8;2404.0;8261.0647406361
25.02.2025;21:30:00;8095.8;8111.7;8093.4;8104.8;3055.0;8258.7980932298
25.02.2025;21:40:00;8104.0;8104.6;8096.0;8104.5;776.0;8256.5541122975
25.02.2025;21:50:00;8104.5;8104.9;8096.1;8096.2;629.0;8254.3325711745
25.02.2025;22:00:00;8098.4;8098.4;8090.0;8097.1;721.0;8252.1332454628
25.02.2025;22:10:00;8096.0;8096.0;8085.2;8094.0;554.0;8249.9559130081
25.02.2025;22:20:00;8095.5;8097.7;8092.0;8092.5;995.0;8247.8003538781
25.02.2025;22:30:00;8092.4;8101.6;8085.6;8090.9;4392.0;8245.6663503393
25.02.2025;22:40:00;8091.4;8103.9;8091.4;8095.2;1179.0;8243.5536868359
25.02.2025;22:50:00;8097.4;8097.7;8086.8;8090.7;667.0;8241.4621499675
25.02.2025;23:00:00;8090.7;8095.6;8085.1;8095.6;560.0;8239.3915284678
25.02.2025;23:10:00;8095.6;8095.6;8091.4;8091.5;417.0;8237.3416131832
25.02.2025;23:20:00;8090.0;8093.0;8088.1;8088.5;547.0;8235.3121970513
25.02.2025;23:30:00;8088.5;8093.1;8088.5;8093.1;685.0;8233.3030750808
25.02.2025;23:40:00;8095.0;8103.2;8093.1;8100.5;910.0;8231.31404433
26.02.2025;08:50:00;8110.0;8110.0;8110.0;8110.0;52.0;8229.3449038867
26.02.2025;09:00:00;8110.0;8141.3;8100.5;8129.4;6676.0;8227.3954548478
26.02.2025;09:10:00;8124.1;8149.9;8119.0;8146.2;5938.0;8225.4655002994
26.02.2025;09:20:00;8148.0;8153.6;8132.7;8149.2;4534.0;8223.5548452964
26.02.2025;09:30:00;8151.4;8156.2;8127.4;8133.4;4138.0;8221.6632968434
26.02.2025;09:40:00;8133.5;8136.7;8123.4;8131.1;1584.0;8219.790663875
26.02.2025;09:50:00;8128.8;8137.0;8121.9;8124.8;2470.0;8217.9367572362
26.02.2025;10:00:00;8123.0;8129.9;8113.6;8123.2;4284.0;8216.1013896639
26.02.2025;10:10:00;8123.2;8150.0;8121.6;8142.4;6317.0;8214.2843757672
26.02.2025;10:20:00;8144.1;8147.6;8130.0;8136.0;3522.0;8212.4855320096
26.02.2025;10:30:00;8136.1;8138.2;8130.0;8136.6;3931.0;8210.7046766895
26.02.2025;10:40:00;8137.0;8142.9;8132.4;8142.0;16957.0;8208.9416299226
26.02.2025;10:50:00;8141.0;8143.9;8130.2;8143.9;5898.0;8207.1962136233
26.02.2025;11:00:00;8143.9;8145.9;8121.6;8124.0;4401.0;8205.4682514871
26.02.2025;11:10:00;8124.0;8127.6;8110.7;8115.8;5319.0;8203.7575689722
26.02.2025;11:20:00;8116.0;8122.3;8114.6;8118.4;2343.0;8202.0639932825
26.02.2025;11:30:00;8119.5;8125.3;8104.0;8105.1;7270.0;8200.3873533497
26.02.2025;11:40:00;8105.2;8114.6;8089.8;8102.0;11519.0;8198.7274798162
26.02.2025;11:50:00;8102.3;8109.5;8088.7;8092.9;12589.0;8197.084205018
26.02.2025;12:00:00;8094.5;8095.6;8082.0;8090.3;4314.0;8195.4573629678
26.02.2025;12:10:00;8091.6;8091.6;8074.5;8078.7;5541.0;8193.8467893382
